"date","收盘","开盘","高","低","交易量","涨跌幅"
"2013-9-11","4,318.72","4,382.22","4,382.22","4,296.34","88.71K","-1.57%"
"2013-9-10","4,387.76","4,372.78","4,387.76","4,352.60","82.25K","0.41%"
"2013-9-9","4,369.94","4,355.51","4,373.89","4,340.57","76.22K","0.40%"
"2013-9-6","4,352.46","4,317.88","4,357.44","4,309.43","66.10K","0.64%"
"2013-9-5","4,324.73","4,292.64","4,333.82","4,282.72","66.81K","0.60%"
"2013-9-4","4,298.86","4,290.87","4,311.21","4,273.97","68.24K","0.19%"
"2013-9-3","4,290.87","4,221.02","4,290.87","4,216.86","66.33K","1.72%"
"2013-9-2","4,218.40","4,173.48","4,218.40","4,147.44","63.15K","0.88%"
"2013-8-30","4,181.74","4,256.81","4,269.99","4,164.49","84.97K","-1.86%"
"2013-8-29","4,260.79","4,255.02","4,272.25","4,229.10","67.84K","0.07%"
"2013-8-28","4,257.97","4,280.21","4,300.45","4,248.54","76.77K","-1.12%"
"2013-8-27","4,306.38","4,266.08","4,306.38","4,247.76","66.37K","0.91%"
"2013-8-26","4,267.37","4,186.71","4,267.37","4,186.71","61.96K","1.97%"
"2013-8-23","4,184.82","4,189.57","4,210.37","4,101.79","63.95K","0.08%"
"2013-8-22","4,181.36","4,157.79","4,200.04","4,156.48","55.40K","0.40%"
"2013-8-21","4,164.53","4,136.15","4,164.53","4,117.84","51.41K","0.56%"
"2013-8-20","4,141.53","4,126.69","4,163.46","4,110.80","53.89K","0.29%"
"2013-8-19","4,129.44","4,010.64","4,129.44","4,007.30","47.78K","2.41%"
"2013-8-16","4,032.38","4,104.50","4,165.91","4,029.65","63.19K","-2.39%"
"2013-8-15","4,131.23","4,168.58","4,182.05","4,129.32","59.41K","-1.06%"
"2013-8-14","4,175.45","4,181.01","4,202.15","4,147.25","63.56K","-0.07%"
"2013-8-13","4,178.39","4,145.74","4,178.39","4,130.03","60.72K","0.77%"
"2013-8-12","4,146.49","4,118.48","4,146.49","4,105.05","65.79K","0.80%"
